NCVOG1130	2.3e-11 (1 hits)	3.6e-11 (1 hits)	9.1e-12 (2 hits)	4.8e-10 (5 hits)	8.3e-09 (1 hits)	2.1e-09 (1 hits)	4e-11 (1 hits)	2.8e-11 (1 hits)	1.3e-11 (1 hits)				2.5e-17 (2 hits)		8.1e-10 (1 hits)	7.6e-11 (2 hits)	2.8e-10 (1 hits)				3.5e-11 (2 hits)	1.6e-10 (1 hits)	9.6e-11 (2 hits)	8.1e-10 (1 hits)	2.6e-13 (2 hits)								2.3e-13 (1 hits)		6.5e-09 (2 hits)	5e-09 (2 hits)	2.7e-14 (1 hits)	2.2e-12 (1 hits)	8.2e-12 (1 hits)	1.5e-11 (1 hits)	1.2e-13 (1 hits)	1.8e-13 (1 hits)	1.5e-13 (1 hits)	1.4e-13 (1 hits)	1.4e-13 (1 hits)	5.8e-15 (4 hits)	3.8e-10 (1 hits)		1.1e-11 (1 hits)	1.9e-13 (1 hits)	3.8e-11 (2 hits)		1.9e-09 (1 hits)	3.9e-13 (1 hits)			2.3e-14 (4 hits)			8.2e-13 (2 hits)			2.5e-09 (2 hits)				1.2e-13 (1 hits)		5.9e-12 (4 hits)	3.7e-09 (2 hits)	3.8e-11 (2 hits)	2.7e-15 (3 hits)	4.5e-12 (2 hits)	5.2e-12 (2 hits)		2.7e-13 (1 hits)	7.4e-13 (1 hits)				7.4e-09 (1 hits)			1.1e-10 (1 hits)			3e-14 (1 hits)	1.7e-14 (2 hits)	2.5e-13 (1 hits)		7.1e-12 (1 hits)	3.1e-15 (1 hits)	6e-11 (1 hits)		1.6e-12 (1 hits)
NCVOG1132										8.9e-15 (14 hits)																															2.1e-13 (6 hits)																																		1.7e-13 (5 hits)																				
NCVOG1134										1.3e-35 (67 hits)																											1.7e-10 (2 hits)				8e-40 (7 hits)					2e-23 (12 hits)						1e-14 (6 hits)							6.4e-09 (1 hits)								2.3e-11 (6 hits)								2.2e-28 (18 hits)	7.5e-16 (12 hits)		8.1e-22 (8 hits)															4.7e-20 (8 hits)	2.9e-23 (12 hits)	
NCVOG1136	1e-120 (2 hits)	8.4e-121 (2 hits)	5.6e-120 (3 hits)	6.9e-131 (3 hits)	2.1e-120 (3 hits)	1.6e-120 (3 hits)	1.1e-118 (3 hits)	2.5e-117 (2 hits)	1.9e-101 (4 hits)	1.2e-112 (2 hits)	7.9e-114 (2 hits)	3.4e-122 (2 hits)	3.6e-24 (2 hits)	2.5e-122 (3 hits)	6.8e-118 (2 hits)	5.2e-114 (3 hits)	1.7e-21 (3 hits)	1e-113 (2 hits)	2.5e-114 (2 hits)	1.2e-114 (2 hits)	3.6e-114 (2 hits)	1e-114 (3 hits)	2.4e-114 (4 hits)	2.1e-113 (2 hits)	5.6e-114 (1 hits)	2e-122 (2 hits)	1.6e-103 (2 hits)	1.5e-112 (2 hits)	2e-124 (3 hits)	2e-124 (2 hits)	4.3e-49 (3 hits)	1.3e-116 (1 hits)	3e-113 (5 hits)	1.8e-82 (5 hits)	1e-105 (4 hits)	6.2e-84 (5 hits)	8.5e-92 (4 hits)	3.9e-123 (2 hits)	6.1e-122 (2 hits)	7e-114 (1 hits)	5.6e-114 (2 hits)	4.1e-112 (3 hits)	8.5e-112 (3 hits)	1.7e-112 (3 hits)	5.1e-113 (3 hits)	4.9e-129 (2 hits)	1.3e-107 (3 hits)	7.1e-66 (4 hits)	5.2e-117 (3 hits)	2.7e-119 (3 hits)	7.8e-115 (2 hits)	2.8e-115 (2 hits)	1e-35 (1 hits)	7.1e-115 (2 hits)	1.4e-112 (2 hits)	9.5e-118 (3 hits)	3.2e-132 (4 hits)	2.7e-111 (4 hits)	6.7e-115 (2 hits)	6.2e-118 (2 hits)	1.9e-111 (3 hits)	1.6e-75 (3 hits)	7.4e-131 (5 hits)	7.6e-124 (3 hits)	4.9e-133 (4 hits)		8.1e-117 (1 hits)	6.4e-101 (2 hits)	2.6e-131 (3 hits)	6.3e-82 (4 hits)	1.2e-115 (2 hits)	7e-123 (2 hits)	3.1e-111 (4 hits)	1.3e-111 (4 hits)	3.7e-116 (2 hits)	6.6e-121 (2 hits)	4.3e-39 (2 hits)	6.9e-121 (2 hits)	8e-118 (2 hits)	2.4e-121 (1 hits)	1e-110 (4 hits)	2.6e-74 (2 hits)	4.1e-52 (2 hits)	3.7e-132 (4 hits)	1.9e-119 (2 hits)	1.2e-121 (4 hits)	3.1e-123 (3 hits)	1.7e-20 (1 hits)	1.9e-122 (2 hits)	2.5e-125 (2 hits)	2.2e-112 (1 hits)	5.8e-128 (2 hits)	7.9e-113 (1 hits)	5.7e-25 (1 hits)	3.8e-117 (3 hits)
NCVOG1137		1e-35 (1 hits)																																				1e-36 (1 hits)																																		9.3e-41 (1 hits)			4.3e-31 (1 hits)																				
NCVOG1138																																															1.6e-15 (2 hits)	4.5e-14 (2 hits)																					3e-09 (1 hits)			1.7e-20 (2 hits)																							
NCVOG1146											3.5e-09 (1 hits)																															3e-09 (1 hits)	9.5e-09 (1 hits)	9.2e-09 (1 hits)	9.3e-09 (1 hits)	8e-10 (1 hits)									1.3e-11 (1 hits)		5.3e-10 (1 hits)							2.8e-09 (1 hits)					2.6e-09 (2 hits)																					4.2e-09 (1 hits)					
NCVOG1149	8.1e-11 (2 hits)	1.4e-11 (2 hits)	9.2e-12 (6 hits)		8.2e-09 (2 hits)	4.2e-09 (2 hits)	7.6e-13 (2 hits)				3.9e-12 (3 hits)	2.9e-12 (3 hits)	1.6e-29 (16 hits)	4.8e-11 (5 hits)				1.2e-11 (18 hits)	1.3e-10 (10 hits)	1.1e-18 (12 hits)	1.1e-11 (15 hits)	1.7e-09 (4 hits)	4.5e-12 (14 hits)	2.4e-12 (4 hits)				3.4e-13 (1 hits)	2.5e-15 (2 hits)	2.5e-15 (2 hits)	2.5e-15 (2 hits)		1.6e-11 (6 hits)				8.3e-11 (2 hits)	1e-11 (2 hits)	3.1e-11 (10 hits)	3e-14 (4 hits)	1.1e-11 (6 hits)	4.2e-12 (4 hits)	8.2e-12 (4 hits)	2.1e-11 (4 hits)	2.1e-11 (4 hits)	1.5e-11 (3 hits)			2.2e-12 (10 hits)				3.5e-16 (15 hits)	6.8e-17 (13 hits)	9.6e-16 (2 hits)									4.7e-09 (2 hits)									3.6e-10 (2 hits)											1.7e-16 (2 hits)		5.3e-15 (6 hits)	3.7e-14 (6 hits)			1.2e-13 (12 hits)	5.5e-12 (2 hits)	8.1e-09 (1 hits)		8.6e-14 (4 hits)	9.9e-10 (1 hits)
NCVOG1153				8.4e-12 (12 hits)																																																					3.9e-11 (10 hits)								3.7e-21 (344 hits)					4.9e-11 (12 hits)					9.2e-15 (26 hits)							1.1e-09 (5 hits)													
NCVOG1154	3.8e-25 (3 hits)	3.6e-28 (4 hits)	4.3e-26 (6 hits)	4.3e-34 (2 hits)	4.4e-18 (3 hits)	2.7e-11 (1 hits)	1.7e-28 (2 hits)		2.3e-34 (3 hits)	2.2e-29 (2 hits)	4.6e-12 (1 hits)	3.4e-22 (4 hits)	1.7e-21 (2 hits)	8e-17 (2 hits)	3.7e-16 (1 hits)	2e-17 (2 hits)	1.7e-20 (2 hits)	6e-20 (3 hits)	5.3e-20 (3 hits)	6.9e-20 (3 hits)		1.7e-21 (3 hits)	1.5e-22 (3 hits)	1.3e-11 (1 hits)	1.1e-25 (2 hits)	3.3e-20 (2 hits)	4.3e-22 (3 hits)	3e-15 (1 hits)	4.1e-13 (3 hits)			9e-32 (2 hits)		2.7e-22 (5 hits)	1.9e-22 (5 hits)	1.4e-22 (5 hits)	1.8e-38 (2 hits)	8.2e-29 (2 hits)	3.3e-29 (2 hits)	2.9e-31 (4 hits)	1.6e-31 (4 hits)	1.1e-29 (4 hits)	5.2e-30 (4 hits)	3.9e-30 (4 hits)	6.5e-30 (4 hits)	1.8e-26 (4 hits)	2.7e-33 (2 hits)	3.2e-34 (3 hits)	1e-22 (2 hits)		1.9e-27 (2 hits)	5.7e-36 (2 hits)	3.3e-22 (2 hits)	1e-21 (2 hits)	1.4e-19 (1 hits)		3.9e-31 (2 hits)	4e-27 (2 hits)	2.5e-32 (2 hits)	1.6e-22 (3 hits)	1.2e-30 (2 hits)		3.6e-26 (25 hits)	7.2e-15 (2 hits)		4.9e-36 (2 hits)		5.9e-24 (3 hits)	2.8e-32 (2 hits)	1.3e-30 (2 hits)	6.9e-20 (2 hits)	3.2e-28 (4 hits)	6.1e-31 (4 hits)	1.1e-32 (4 hits)	8.9e-34 (2 hits)	2.1e-24 (4 hits)	7.3e-25 (3 hits)	7.7e-25 (3 hits)	2e-22 (1 hits)	1.9e-34 (2 hits)	2.6e-17 (1 hits)	7.9e-21 (1 hits)		1.8e-19 (2 hits)	2.9e-17 (3 hits)	3.9e-35 (2 hits)	8.5e-34 (4 hits)	5.9e-24 (2 hits)	4.5e-42 (2 hits)	5e-23 (2 hits)	7.9e-32 (2 hits)	1.3e-20 (2 hits)	5.8e-24 (3 hits)	1.8e-23 (4 hits)	
NCVOG1155	1.7e-15 (2 hits)	2e-16 (3 hits)	8.5e-17 (7 hits)	1.5e-10 (2 hits)	1.3e-16 (3 hits)	2.5e-16 (3 hits)	1.5e-16 (3 hits)	4.5e-15 (1 hits)	1.1e-14 (1 hits)	1.4e-19 (2 hits)			5.5e-13 (2 hits)	1.8e-17 (2 hits)	2.2e-13 (1 hits)	1.6e-09 (1 hits)	2.1e-16 (1 hits)	1.6e-10 (5 hits)	1e-16 (1 hits)	1.8e-15 (4 hits)	1.2e-16 (5 hits)	1.7e-17 (3 hits)	3e-16 (5 hits)	1.7e-16 (1 hits)	4.1e-14 (2 hits)	4.8e-20 (7 hits)		8.2e-15 (2 hits)		9.2e-17 (1 hits)		6.6e-13 (2 hits)	4.1e-18 (2 hits)	5.7e-16 (2 hits)	3.4e-15 (2 hits)	3e-16 (2 hits)	9.2e-15 (7 hits)	1.6e-15 (4 hits)	1.3e-15 (5 hits)	1.2e-13 (1 hits)	1.7e-14 (1 hits)	9.2e-15 (1 hits)	1.6e-14 (1 hits)	8.6e-15 (1 hits)	5.4e-15 (1 hits)	4.1e-25 (2 hits)	1.7e-15 (6 hits)	9.4e-17 (7 hits)	1.1e-17 (3 hits)	1e-20 (3 hits)	3.7e-12 (9 hits)	7.4e-13 (5 hits)		1.3e-10 (1 hits)	4.9e-19 (4 hits)	1.2e-09 (2 hits)	5.1e-14 (1 hits)	2.8e-10 (4 hits)	3e-14 (2 hits)	1e-15 (4 hits)	2.2e-18 (3 hits)	4.1e-15 (1 hits)	4.3e-16 (11 hits)	5.6e-16 (4 hits)	6.2e-14 (6 hits)	3.3e-17 (1 hits)	1.7e-11 (3 hits)	1.7e-17 (3 hits)	1.7e-15 (3 hits)		2.9e-23 (6 hits)	2.6e-15 (4 hits)	1.9e-13 (1 hits)	1.4e-13 (1 hits)	3.1e-12 (2 hits)	5.3e-19 (6 hits)	1.5e-14 (1 hits)	2.7e-20 (3 hits)	5.9e-16 (1 hits)	2.2e-17 (4 hits)	1.9e-15 (2 hits)	9.4e-13 (3 hits)	1.1e-11 (1 hits)	5.4e-17 (4 hits)	8.6e-13 (1 hits)	2.7e-16 (2 hits)	6.2e-15 (2 hits)	2.6e-14 (5 hits)	6.2e-18 (5 hits)	9.9e-14 (1 hits)	3.5e-14 (2 hits)	6.2e-17 (4 hits)	3.1e-17 (1 hits)	8.6e-11 (1 hits)	1.4e-17 (2 hits)
NCVOG1157										4.8e-18 (68 hits)	4e-12 (12 hits)			1.2e-12 (18 hits)																								1.2e-10 (9 hits)	9.5e-13 (37 hits)	1.7e-11 (7 hits)						1.9e-13 (116 hits)														4.9e-11 (20 hits)					4e-09 (7 hits)																5.2e-19 (73 hits)	4.5e-10 (16 hits)	9.6e-10 (12 hits)	2.7e-12 (21 hits)						1.3e-09 (12 hits)				5.5e-09 (7 hits)	
NCVOG1161																																																																									3.3e-09 (2 hits)																						
NCVOG1164																						2.5e-25 (1 hits)																3.2e-15 (1 hits)																																		8.1e-32 (1 hits)			3.4e-12 (2 hits)																				
NCVOG1166																																															5e-11 (1 hits)				8.2e-10 (1 hits)										3.6e-13 (2 hits)		3.1e-12 (1 hits)									2e-14 (1 hits)																							
NCVOG1175										6.8e-45 (1 hits)				2.4e-28 (4 hits)								6.3e-16 (1 hits)						1.9e-25 (2 hits)												1.4e-11 (1 hits)	2.3e-25 (1 hits)														5.7e-39 (2 hits)																				6.3e-34 (2 hits)		6e-32 (1 hits)			1.3e-43 (1 hits)												4.5e-15 (1 hits)			
NCVOG1188																																	9.6e-10 (3 hits)																																																														
NCVOG1191				5.6e-16 (10 hits)	4.9e-09 (2 hits)		4.6e-09 (2 hits)			6.3e-09 (1 hits)	4.4e-10 (3 hits)	1.4e-09 (1 hits)	1.9e-09 (1 hits)	3.5e-09 (2 hits)			8.7e-09 (1 hits)	4.5e-09 (1 hits)	1.5e-09 (1 hits)	8.5e-09 (1 hits)		1.3e-09 (1 hits)	1.8e-10 (1 hits)	5.8e-14 (2 hits)		6.3e-10 (3 hits)		9.7e-10 (2 hits)	3.9e-15 (8 hits)			4.9e-14 (1 hits)		7e-13 (2 hits)	3e-13 (2 hits)	5.7e-13 (3 hits)		3.5e-10 (2 hits)	1.4e-09 (2 hits)	3.3e-10 (1 hits)	2e-09 (1 hits)	2e-10 (2 hits)	2e-09 (2 hits)	7e-10 (2 hits)	7.1e-10 (2 hits)		6.3e-09 (1 hits)	5.7e-10 (3 hits)	1.3e-12 (3 hits)		8.6e-11 (2 hits)	2e-14 (3 hits)		1.8e-09 (1 hits)	9.7e-10 (1 hits)		3.9e-22 (8 hits)	4.1e-10 (4 hits)	2e-10 (2 hits)	4e-15 (2 hits)			2.9e-13 (7 hits)		1.7e-11 (5 hits)	6.7e-10 (1 hits)	6.3e-12 (2 hits)	3.8e-12 (2 hits)	5e-20 (5 hits)	7.3e-19 (4 hits)	1.9e-15 (2 hits)	7.8e-10 (1 hits)	3e-10 (3 hits)	3.5e-09 (1 hits)	2.1e-14 (2 hits)	1.2e-11 (4 hits)		1.1e-11 (5 hits)	6.4e-13 (2 hits)	2.5e-13 (2 hits)	1.4e-09 (2 hits)		2.2e-09 (1 hits)		4.7e-13 (1 hits)	1.6e-11 (2 hits)	2.2e-12 (2 hits)	5.7e-10 (1 hits)	5e-12 (2 hits)	8e-11 (2 hits)	2e-09 (1 hits)	2.2e-12 (3 hits)			
NCVOG1192	6.9e-21 (1 hits)	3.2e-48 (3 hits)	1.2e-23 (2 hits)					9.8e-14 (1 hits)						1.8e-19 (1 hits)		3.4e-50 (2 hits)						4.6e-40 (1 hits)						1.1e-23 (1 hits)												6.4e-29 (2 hits)	5.8e-29 (2 hits)	1.8e-28 (2 hits)	2.6e-23 (2 hits)	1.3e-28 (2 hits)	3.6e-19 (1 hits)		2.1e-23 (2 hits)	1.5e-41 (1 hits)	4.8e-24 (1 hits)				5.3e-29 (1 hits)	3.4e-28 (1 hits)	1.7e-23 (1 hits)				1.9e-09 (2 hits)		1.7e-55 (1 hits)														6.9e-48 (3 hits)				1.1e-18 (1 hits)												8.4e-34 (2 hits)		3.7e-09 (2 hits)	2.4e-09 (1 hits)	
NCVOG1193																																																										1.3e-09 (2 hits)																												1.7e-09 (2 hits)	1.5e-10 (2 hits)								
NCVOG1194					1.9e-19 (4 hits)	3.3e-19 (4 hits)	1.8e-16 (1 hits)			1.4e-17 (1 hits)				2e-16 (2 hits)			5.4e-24 (1 hits)									5e-14 (6 hits)		1.1e-09 (1 hits)				5.1e-21 (4 hits)	7.1e-19 (5 hits)				8.5e-20 (3 hits)	3.5e-19 (2 hits)	5.1e-18 (2 hits)	1.2e-17 (4 hits)	4.2e-17 (3 hits)	1.8e-19 (3 hits)	4e-19 (3 hits)	3.7e-20 (3 hits)	3.8e-20 (3 hits)					1.8e-25 (2 hits)		6.4e-18 (2 hits)			1.8e-12 (3 hits)				1e-32 (2 hits)		2e-18 (11 hits)				2e-09 (3 hits)		4.2e-24 (7 hits)					3.8e-10 (2 hits)	4.4e-21 (3 hits)	1.3e-20 (3 hits)	2.9e-18 (1 hits)				2.5e-13 (1 hits)	9.5e-28 (2 hits)					4.5e-10 (4 hits)	1.7e-22 (2 hits)	1.2e-21 (2 hits)	4e-20 (6 hits)	8.5e-20 (7 hits)		1.1e-19 (2 hits)	4.2e-18 (2 hits)			1.1e-31 (3 hits)
NCVOG1195					1e-15 (3 hits)	6.8e-16 (3 hits)	1.6e-16 (2 hits)			8.1e-11 (1 hits)				2.6e-12 (1 hits)			9.2e-14 (1 hits)									3.9e-11 (2 hits)			1.6e-12 (1 hits)			1.4e-13 (1 hits)	1.3e-19 (3 hits)				4.6e-12 (3 hits)	7.7e-19 (2 hits)	9.9e-18 (2 hits)	6.6e-12 (1 hits)	2.3e-11 (2 hits)	8.5e-12 (2 hits)	1.1e-11 (2 hits)	1.3e-11 (2 hits)	1.3e-11 (2 hits)					8.6e-17 (2 hits)		5.3e-16 (2 hits)							3e-27 (2 hits)		1.8e-13 (7 hits)						1e-14 (1 hits)					1.5e-09 (1 hits)	1.2e-12 (2 hits)	1.1e-12 (2 hits)	3.5e-17 (1 hits)				2.4e-10 (1 hits)	1.7e-16 (2 hits)						3.1e-13 (2 hits)	1.2e-13 (2 hits)	5.5e-22 (6 hits)	2.5e-13 (4 hits)		2.7e-12 (2 hits)	5.3e-14 (2 hits)			5.5e-24 (4 hits)
NCVOG1197	1.7e-26 (11 hits)	2.9e-26 (8 hits)	4.8e-26 (23 hits)	2.4e-49 (126 hits)	1.9e-28 (13 hits)	1.3e-27 (11 hits)	4.1e-29 (24 hits)	1.5e-21 (10 hits)	7.5e-41 (11 hits)	3.3e-23 (21 hits)	7.7e-25 (15 hits)	1.4e-26 (16 hits)	5.3e-27 (12 hits)	1.1e-31 (19 hits)	4.5e-23 (9 hits)	2e-21 (7 hits)	4.5e-29 (12 hits)	1.4e-31 (39 hits)	4.4e-32 (22 hits)	2.7e-33 (17 hits)	1e-32 (25 hits)	4.7e-34 (20 hits)	5.9e-32 (19 hits)	1.1e-28 (14 hits)	1.1e-34 (20 hits)	8e-31 (18 hits)	2.1e-18 (5 hits)	2.4e-23 (23 hits)	2.9e-52 (16 hits)	1.2e-20 (9 hits)	3.8e-22 (8 hits)	1.3e-31 (16 hits)	1e-26 (28 hits)	3.5e-26 (8 hits)	8.2e-28 (12 hits)	8.2e-28 (15 hits)	7.2e-37 (15 hits)	8.4e-31 (19 hits)	1.8e-37 (17 hits)	7.9e-37 (11 hits)	2.8e-39 (18 hits)	1.1e-37 (16 hits)	3.3e-37 (15 hits)	1.1e-37 (15 hits)	1.5e-36 (16 hits)	7.2e-82 (134 hits)	1e-20 (11 hits)	2.5e-20 (4 hits)	1.4e-41 (39 hits)	2.6e-25 (10 hits)	1.8e-20 (2 hits)	1e-33 (13 hits)	3e-22 (16 hits)	3.8e-28 (20 hits)	1e-39 (63 hits)		4.7e-41 (113 hits)	8.6e-11 (5 hits)	7.4e-28 (12 hits)	1.2e-32 (21 hits)	5.1e-24 (32 hits)	4.3e-13 (1 hits)	2e-20 (25 hits)	2.3e-29 (38 hits)	5.8e-36 (68 hits)	3e-27 (9 hits)	6.8e-25 (15 hits)	4.8e-28 (13 hits)	1.4e-44 (62 hits)	1.8e-30 (35 hits)	4.8e-33 (20 hits)	1e-36 (38 hits)	8.5e-36 (20 hits)	3.6e-35 (12 hits)	2.1e-25 (13 hits)	1.3e-39 (26 hits)	1.4e-30 (11 hits)	6.3e-41 (21 hits)	2.2e-27 (11 hits)	1.2e-31 (11 hits)	1e-25 (5 hits)	1.3e-32 (11 hits)	4.1e-11 (2 hits)	1.2e-30 (20 hits)	2.6e-49 (18 hits)	2.9e-31 (27 hits)	3.5e-32 (25 hits)	2.1e-31 (16 hits)	2.2e-35 (10 hits)	1.6e-17 (16 hits)	1.8e-24 (12 hits)	4.5e-35 (17 hits)	2e-37 (19 hits)	1.1e-68 (104 hits)	1.2e-26 (21 hits)
NCVOG1198																																																	6.2e-09 (1 hits)																																														
NCVOG1199					2.9e-09 (1 hits)		1.4e-15 (4 hits)			4e-09 (2 hits)	3.6e-10 (3 hits)	8.5e-11 (3 hits)		7.4e-13 (2 hits)		5.1e-12 (5 hits)																6.9e-14 (3 hits)	9.2e-12 (3 hits)	3e-11 (2 hits)	1.3e-12 (2 hits)	1.3e-12 (2 hits)		1e-11 (1 hits)											1.8e-16 (4 hits)	1.7e-14 (4 hits)		6.5e-11 (2 hits)	2.8e-12 (2 hits)								9e-12 (6 hits)					2.7e-13 (3 hits)	3e-14 (3 hits)				4.3e-10 (1 hits)				5.8e-09 (1 hits)				7.4e-19 (1 hits)	1e-17 (2 hits)						2.7e-09 (1 hits)	1.5e-09 (1 hits)	3.7e-10 (2 hits)		4e-11 (2 hits)	1e-09 (2 hits)				5.3e-12 (9 hits)
NCVOG1202																													9.5e-10 (1 hits)																						2.8e-19 (15 hits)																								3.6e-10 (2 hits)																				
NCVOG1206									7.1e-09 (1 hits)					5.1e-09 (1 hits)															7.2e-11 (1 hits)								1.8e-39 (2 hits)	4.3e-38 (1 hits)	4.2e-38 (1 hits)	3.4e-35 (1 hits)	2e-31 (1 hits)	9.2e-32 (1 hits)	1e-31 (1 hits)	1.7e-31 (1 hits)	1.8e-31 (1 hits)																												3.1e-29 (1 hits)	8e-34 (1 hits)	9.7e-38 (2 hits)				6.8e-33 (1 hits)	1.2e-24 (1 hits)						1.1e-34 (1 hits)	5.3e-33 (1 hits)				1e-27 (1 hits)	4.1e-34 (1 hits)			
NCVOG1216		7.2e-40 (1 hits)																				8e-20 (2 hits)																				3.6e-13 (1 hits)																														3.8e-23 (1 hits)			4.8e-41 (1 hits)																				
NCVOG1230																																																																																			4.1e-09 (10 hits)												
NCVOG1234				1.2e-14 (2 hits)	2.3e-09 (1 hits)		1.9e-10 (1 hits)		1.8e-09 (1 hits)					2.5e-09 (1 hits)			4.6e-11 (2 hits)							7.3e-09 (1 hits)		1.5e-10 (1 hits)		5.5e-10 (1 hits)					5.5e-10 (1 hits)				9e-12 (1 hits)	9.6e-10 (1 hits)		2.9e-10 (1 hits)	4.9e-10 (1 hits)	7.3e-11 (1 hits)	2.9e-10 (1 hits)	7.3e-11 (1 hits)	1.5e-10 (1 hits)					1.9e-09 (1 hits)		1.1e-09 (1 hits)			5.3e-10 (1 hits)		5.9e-13 (4 hits)		1.4e-09 (1 hits)		2.9e-09 (1 hits)		1.9e-12 (3 hits)		8.1e-09 (1 hits)				1.4e-13 (2 hits)	1.2e-13 (3 hits)		4.8e-11 (1 hits)	8.3e-11 (1 hits)							9.1e-09 (1 hits)				7.1e-09 (1 hits)		1.3e-09 (1 hits)	3.5e-10 (2 hits)				4.1e-09 (1 hits)	1.5e-09 (1 hits)	3.2e-10 (1 hits)		
NCVOG1242	5e-23 (6 hits)	2.8e-22 (6 hits)	3.2e-22 (8 hits)		1.8e-45 (4 hits)	4.8e-18 (1 hits)	5.3e-15 (1 hits)	5.7e-21 (3 hits)		1.1e-14 (2 hits)	1.5e-17 (3 hits)	1.8e-17 (1 hits)	1.1e-09 (2 hits)	6.1e-15 (2 hits)	2e-21 (2 hits)	2.9e-12 (1 hits)	2.5e-23 (3 hits)	7.4e-18 (5 hits)	3.3e-15 (2 hits)	3.3e-15 (5 hits)	7.3e-18 (5 hits)	3.6e-14 (3 hits)	5.9e-18 (5 hits)	1.5e-14 (5 hits)	2.8e-16 (2 hits)	1.6e-13 (5 hits)	2.8e-14 (3 hits)	1.2e-15 (6 hits)	1.9e-23 (2 hits)	1.6e-20 (2 hits)		1.2e-18 (4 hits)		8.5e-15 (2 hits)	5.9e-15 (2 hits)	1.3e-15 (2 hits)	8.7e-14 (1 hits)	5e-16 (1 hits)	2.5e-18 (1 hits)	2.8e-14 (1 hits)	2.6e-14 (1 hits)	6.2e-16 (2 hits)	2.4e-16 (2 hits)	5.2e-16 (2 hits)	5.3e-16 (2 hits)	7.9e-18 (2 hits)	1.2e-11 (3 hits)		1.2e-16 (2 hits)	3.4e-13 (5 hits)	9.3e-14 (4 hits)	5.3e-26 (1 hits)	4.5e-12 (3 hits)	2.7e-12 (2 hits)	1.2e-15 (6 hits)	3.2e-13 (3 hits)	2.9e-14 (1 hits)			6.4e-16 (2 hits)	3.2e-17 (2 hits)		5.2e-22 (4 hits)	1.5e-24 (6 hits)	3.7e-15 (1 hits)	9.3e-24 (2 hits)	6.5e-27 (4 hits)	1.3e-11 (3 hits)	4.7e-17 (1 hits)	9.9e-11 (1 hits)	1.8e-18 (4 hits)	6e-16 (3 hits)	3.8e-16 (3 hits)	1.7e-16 (3 hits)	3.6e-16 (1 hits)	1.7e-17 (4 hits)		1.5e-17 (6 hits)	1.5e-10 (1 hits)		5.2e-13 (1 hits)	1.6e-15 (5 hits)		7e-20 (3 hits)	2.4e-16 (4 hits)	1.9e-14 (1 hits)	1.2e-14 (1 hits)	1.4e-09 (4 hits)		1.3e-16 (1 hits)	1.1e-13 (1 hits)	2e-16 (1 hits)	1.9e-14 (3 hits)	7.8e-18 (2 hits)	4.7e-16 (1 hits)
NCVOG1243	6.5e-22 (3 hits)	9.1e-22 (2 hits)	2.5e-22 (3 hits)		4.8e-25 (1 hits)	4.2e-25 (1 hits)	4.5e-23 (2 hits)	8.4e-18 (2 hits)		1.3e-15 (1 hits)	3.6e-23 (2 hits)	7e-17 (1 hits)	1.2e-23 (3 hits)	5.7e-22 (1 hits)	6e-23 (1 hits)	8e-20 (1 hits)		1.1e-18 (2 hits)	1.1e-18 (2 hits)	1.1e-18 (1 hits)		5e-19 (2 hits)	1e-18 (2 hits)	1.1e-16 (8 hits)	2.8e-22 (1 hits)	1.6e-21 (5 hits)	5.9e-19 (2 hits)	1.2e-15 (2 hits)	2.1e-42 (2 hits)	3.6e-09 (1 hits)		2.1e-15 (1 hits)	2.8e-18 (2 hits)	2.8e-21 (1 hits)	7.3e-22 (1 hits)	6.2e-22 (1 hits)	4e-21 (1 hits)	2.8e-20 (2 hits)	2.4e-20 (1 hits)	8.2e-19 (1 hits)	6.4e-20 (1 hits)	4.4e-19 (1 hits)	2.6e-19 (1 hits)	1.3e-18 (1 hits)	8.8e-19 (1 hits)	1.4e-23 (3 hits)	1.2e-17 (1 hits)	2.6e-16 (1 hits)	1.6e-21 (2 hits)	3.4e-20 (1 hits)	8.5e-20 (3 hits)	1.4e-21 (1 hits)	2.2e-21 (2 hits)	9e-19 (1 hits)	4.3e-18 (2 hits)		5.4e-36 (1 hits)	1.9e-21 (2 hits)	1.1e-23 (1 hits)	3.9e-21 (1 hits)	9.9e-20 (3 hits)	2.5e-09 (1 hits)	7.4e-20 (3 hits)	8.6e-24 (4 hits)		2.2e-18 (1 hits)	1.6e-19 (1 hits)			1.4e-32 (1 hits)	2.9e-22 (1 hits)	1.6e-22 (2 hits)	3.2e-22 (1 hits)	3.4e-22 (1 hits)	6.8e-15 (5 hits)	5.6e-21 (5 hits)	4.7e-13 (4 hits)	7.6e-21 (2 hits)	4.3e-20 (1 hits)	1.6e-18 (1 hits)		5.1e-13 (1 hits)		2.9e-11 (1 hits)	2.9e-16 (2 hits)	1.1e-22 (1 hits)	2.1e-22 (1 hits)	3.4e-12 (2 hits)	2e-20 (2 hits)	7.1e-24 (2 hits)	8.3e-15 (1 hits)	3.5e-22 (1 hits)	4.8e-17 (1 hits)		1.5e-17 (2 hits)
NCVOG1246													5.2e-09 (3 hits)																																																																																		
NCVOG1250																																																			9.5e-30 (3 hits)														4.7e-11 (3 hits)										1.4e-13 (1 hits)																				
NCVOG1255																																																																											2.4e-15 (2 hits)																				
